@relation Sim_Y1

@attribute Z1 numeric
@attribute Z2 numeric
@attribute Z3 numeric
@attribute Z4 numeric
@attribute Z5 numeric
@attribute Z6 numeric
@attribute Z7 numeric
@attribute Y1 numeric

@data
1.215019,0.100595,0.159879,0.663647,0.784397,-0.060211,0.778293,0
1.428313,-0.017833,-0.518245,-0.855499,0.055303,-0.530392,0.719845,0
0.891632,0.256875,-0.282684,-0.294763,0.729416,0.830744,0.665608,0
0.39332,-0.047148,0.032501,0.376102,0.966653,0.218489,1.231761,0
1.441345,0.16517,-0.403264,-0.970912,0.56392,-0.223356,0.829089,0
1.785668,0.082248,0.422196,1.271082,0.289711,-0.588302,0.768509,0
0.837875,-0.342961,0.265476,0.403489,0.497319,0.229236,0.859316,0
1.10688,0.033852,0.446132,0.731083,0.685582,0.056417,0.963903,0
0.911,-0.099699,0.25045,-0.03711,0.585624,0.893836,0.507084,0
1.629355,-0.041225,0.613809,1.328439,-0.248766,-1.172046,0.937549,0
1.322562,0.355684,0.483488,1.521332,0.560368,-0.222957,1.13308,0
1.804957,0.47109,0.332388,1.27314,0.742296,-0.349319,0.864319,0
1.625534,0.027932,-0.213594,-0.879833,-0.108968,-0.584035,0.528259,0
1.541693,0.032827,0.496794,1.096753,0.43791,-0.203029,1.022033,0
0.963272,0.190928,0.057595,0.445735,0.853734,0.729498,0.701841,0
0.89364,0.404388,0.884806,1.647791,0.876215,-0.622099,1.1707,1
1.375851,0.55668,-0.828129,-0.733597,0.710691,0.583976,0.875517,0
1.363221,0.426974,-0.73106,-0.818096,0.685235,0.608741,0.937645,1
2.264206,0.521579,0.857259,1.124757,0.730826,0.279278,0.205616,1
2.101437,1.001291,-0.786722,-0.541893,0.7087,1.417924,0.600249,1
1.13085,0.558037,-0.268074,0.493973,0.894521,1.046607,0.901359,0
0.842514,0.405592,-0.682612,-0.207221,0.873208,1.266396,0.934349,0
1.105559,0.108469,-0.408265,-0.673813,0.535529,0.227773,0.789428,0
1.061185,0.14563,-0.518644,-0.711272,0.560004,-0.066251,1.073497,0
1.099099,-0.068938,0.379638,0.94205,0.205328,-0.553795,1.174853,1
0.94381,-0.055562,-0.044134,-0.250404,0.843784,1.033768,0.348675,0
0.758604,-0.34818,0.034106,-0.482104,0.323417,-0.114854,1.069972,0
1.726999,0.631693,0.388589,1.380739,1.020991,0.158984,1.088884,0
1.385553,0.868494,-0.640874,-0.304695,0.757468,1.083736,0.983768,0
1.510219,0.701942,0.772158,1.654688,0.793293,0.015163,0.76361,0
0.846069,0.086648,0.053721,0.033295,0.911966,0.699576,0.436623,0
1.624834,0.252593,0.367249,0.971848,0.073096,-0.606916,0.72769,0
1.349443,0.25235,0.362676,1.166392,0.96223,-0.164776,1.157191,0
1.583591,0.337621,-0.888103,-0.776494,0.825198,0.050691,0.459779,0
1.094992,0.128838,0.315145,0.333431,1.089267,1.212791,0.118871,0
1.067595,-0.134069,-0.518456,-0.528294,0.573754,0.188294,0.7572,0
0.814219,-0.027295,-0.036137,-0.451793,0.778398,0.745176,1.005918,0
2.54563,0.88425,0.790197,1.373068,1.051167,0.267347,0.604948,0
0.846942,-0.275496,0.002152,-0.750746,0.558566,-0.219273,1.271349,0
1.395447,0.842919,-0.858107,0.229679,1.162015,1.461187,0.931759,0
0.975974,0.487365,-0.91089,-0.001786,0.909939,1.442945,0.596548,0
1.748601,0.900946,-0.804852,-0.158765,1.093119,1.240868,0.608935,0
1.217348,-0.330627,-0.33144,-0.561632,0.309712,0.208128,0.730601,0
0.853955,0.943966,0.906408,2.225067,0.680636,0.768253,-0.330829,1
1.07974,0.425772,-0.002866,0.000734,1.138409,1.388729,0.20868,0
1.061099,0.404169,0.107228,0.293833,0.829809,0.774977,0.57741,0
0.653539,0.489111,0.910444,1.745402,0.59596,-0.597005,1.227504,1
1.023422,-0.030973,0.045271,-0.423401,0.836896,0.688691,0.494973,1
1.923364,0.606188,0.845121,1.132961,0.652703,-0.013362,0.963298,1
1.139728,0.220553,-0.014232,0.388193,0.68469,1.049319,0.407657,0
0.935217,-0.213606,-0.237195,-0.579533,0.784725,0.335478,1.067712,0
1.008565,0.322046,0.068462,0.351824,0.788152,0.744705,0.818432,1
0.870297,0.009449,0.065857,-0.308845,0.896508,0.621516,0.540244,0
1.081016,0.214697,0.543522,1.499378,0.813962,-0.543466,1.284429,0
0.961866,-0.275956,0.39679,0.598577,0.703157,0.348868,1.00523,1
0.896973,0.415383,-0.61629,-0.135185,0.722434,1.400149,0.6615,0
1.622658,0.869444,-0.985062,-0.180053,0.723876,1.843509,0.385672,0
0.9894,-0.031829,0.500138,0.317038,0.539075,1.198841,-0.325883,0
0.930527,0.105101,-0.690071,-0.406199,0.911479,1.07758,0.825346,0
0.883148,-0.289591,-0.067322,-0.090642,1.025143,1.176317,0.654363,0
1.293565,0.239744,0.133833,0.611031,0.92221,0.346174,0.680545,0
1.228722,0.415156,-0.515649,-0.439269,0.743596,1.314054,0.482912,0
1.079918,0.628912,-0.836428,-0.125024,1.155653,1.684315,0.754977,0
1.434933,-0.07009,0.366505,1.080961,0.448201,-0.141423,1.088697,0
0.880031,0.255065,-0.223866,-0.124059,0.924437,1.151543,0.662006,0
1.392481,0.670449,-0.796585,-0.566377,0.887281,0.554908,0.915299,0
1.08823,0.601699,-0.926332,-0.006594,0.923622,1.202041,0.66768,0
2.375161,1.171992,-0.833944,0.236757,0.804751,1.639743,0.531271,0
0.947968,-0.215124,-0.098563,-0.185398,1.012337,1.072264,0.300479,0
1.592164,0.426553,0.473565,0.76284,0.935718,0.682526,0.577355,0
0.981545,-0.434104,-0.146026,-0.541455,0.462186,-0.165401,0.956953,0
1.336441,0.42273,-0.47202,-0.810867,0.791636,0.733588,0.982976,0
2.019673,0.86762,0.61943,1.57761,0.691019,-0.201305,0.837171,0
0.38554,-0.107518,-0.325144,-0.375412,0.773845,0.388265,1.252363,0
1.70794,0.658518,-0.761807,-0.789257,0.869923,0.992625,0.8779,0
1.688799,-0.229524,-0.366655,-0.923726,-0.9516,-0.950155,0.275247,0
1.322679,0.38478,0.610664,1.585521,0.481757,-0.332636,0.924113,1
1.403119,0.355094,0.195322,0.782874,0.923682,0.149853,0.735179,0
0.967028,0.071532,-0.408441,-0.215395,0.781565,1.397808,0.35903,0
1.131054,0.429409,-0.358989,0.217229,0.823621,1.184593,0.595686,0
1.097092,0.191048,0.406444,0.490283,0.891201,0.568389,0.729442,0
0.788983,0.367442,-0.777207,-0.559982,0.685016,0.574507,1.141102,0
1.078626,0.535187,-0.696892,-0.637337,0.852134,0.459202,1.156796,0
1.453539,0.193105,0.386661,0.655206,0.927829,0.925993,0.293203,0
2.246742,1.128661,-0.893045,0.226168,1.134918,1.721601,0.521872,0
1.34455,0.497559,0.151772,0.608733,0.947314,0.68422,0.734195,0
0.766808,0.345988,0.014482,0.351481,1.039909,0.616967,0.944849,0
1.024359,-0.339383,0.179464,-0.197502,0.917958,1.016637,0.301521,0
1.569276,1.250421,0.992837,2.223221,1.069283,0.839867,-0.146729,1
1.617673,0.805268,-0.696071,0.199773,0.976529,1.810584,0.319968,0
0.738204,0.183471,0.069931,-0.071158,0.650176,0.827551,0.678032,0
0.878902,0.40807,-0.600059,-0.048886,0.750667,1.667105,0.687439,0
1.25385,0.648829,-0.396796,-0.367871,0.919949,1.492972,0.683656,0
2.588634,0.881616,0.683578,1.36603,1.011446,0.181975,0.674466,0
1.816862,0.339538,0.624412,1.115471,0.79198,0.125149,0.683783,0
1.062266,0.2825,0.006829,0.282394,1.039168,0.967255,0.552236,0
1.07757,-0.465247,-0.008161,-0.522588,0.463312,-0.214035,1.0128,1
1.88584,0.094806,-0.771109,-1.356315,-0.337403,-0.72866,0.30804,0
1.093294,0.076132,-0.241297,-0.550897,1.092109,0.591047,0.770149,0
1.042105,0.695064,-0.859336,0.006583,0.989785,1.573669,1.027909,0
1.554516,0.160831,-0.647319,-0.901221,0.713136,0.281533,0.69583,0
0.878913,0.983632,0.849765,2.028446,0.764485,-0.073336,0.752957,0
2.263973,0.731226,0.634024,1.202398,0.654991,-0.544559,0.762723,0
1.416251,0.66647,-0.464673,-0.433863,0.765432,1.72072,0.59853,0
0.8863,-0.260548,0.367614,0.52846,0.763852,0.163793,1.100321,0
1.13181,0.03333,0.510629,0.836421,0.33639,-0.406402,0.975065,1
1.779168,0.439111,0.663695,0.983441,0.99338,0.43665,0.695725,1
1.255995,0.431281,-0.278159,0.346897,1.121064,1.236642,0.28522,0
0.876107,0.062714,0.061208,-0.150866,1.058007,1.019873,0.553692,1
1.015866,-0.081921,0.423543,0.343362,0.864097,0.882557,0.354771,1
1.263438,0.541353,-0.411998,0.193319,1.137763,1.511668,0.535379,0
1.538751,0.360645,0.439086,0.819095,0.926916,0.480335,0.603857,0
1.118429,0.571498,-0.56182,-0.469683,0.925555,1.161347,0.930025,0
0.766361,-0.147637,0.110313,0.412858,0.899648,0.204429,0.945757,0
1.410259,0.66196,-0.835566,-0.591135,0.695237,1.270823,0.765374,0
0.949533,-0.101341,0.233596,0.69411,0.765417,-0.394248,1.157849,0
1.056732,0.099656,-0.426081,-0.324209,0.711622,1.104477,0.496998,0
1.440804,0.567724,-0.586218,-0.522179,0.847179,1.178082,0.716564,0
0.853898,0.542826,-0.483866,-0.240651,0.957619,1.011706,1.123941,0
0.572597,-0.328824,0.042761,-0.36946,0.762581,0.084973,1.171537,0
2.161978,0.985036,0.810082,1.694782,0.903041,0.113463,0.321529,1
0.93381,-0.25423,0.340845,-0.120299,0.489049,0.382487,0.571557,0
0.853228,0.244663,-0.008309,-0.042646,1.061265,0.820695,0.744105,0
1.124773,0.519395,-0.672012,0.010262,1.092544,1.877245,0.328014,0
1.382136,-0.02244,-0.608478,-0.854444,0.66893,0.194545,0.642802,0
2.227104,0.609551,0.54997,1.247291,0.665725,0.176165,0.581556,0
2.09306,1.127726,-0.830113,0.094151,1.137696,1.96883,0.572925,0
0.832608,-0.271663,0.434552,0.341234,0.785241,0.328082,0.950439,0
1.053351,-0.065498,0.123376,0.390355,0.733229,0.637357,0.626417,0
1.127295,-0.200264,0.415963,0.206038,0.60689,0.858285,-0.007452,0
2.498317,0.962637,0.86645,1.55848,0.680387,0.235548,0.543653,1
1.403122,0.01108,-0.336766,-0.843687,0.83946,0.391926,0.795923,0
1.048575,0.01563,0.472551,0.924277,0.272909,-0.551065,1.182008,0
1.015673,-0.103447,-0.037131,0.302454,0.670925,0.897576,0.478217,0
1.808739,0.358297,0.917787,1.311266,0.622906,-0.280409,0.861762,0
1.22811,0.618717,-0.858717,-0.370037,0.7089,0.860675,0.832648,0
1.71383,0.056679,0.501858,1.252799,-0.341429,-1.178145,0.885218,0
1.002374,-0.091635,0.207503,0.233836,0.593884,1.001035,0.307701,0
2.194955,0.926971,0.738143,1.553189,0.728697,-0.243854,0.755878,0
1.943148,0.255354,0.801516,1.254758,0.474416,-0.21411,0.550701,0
2.004261,1.043336,-0.898564,-0.400221,1.167222,1.703141,0.787363,0
0.957643,0.079788,0.204647,0.522386,0.675195,0.507054,0.702321,0
1.054017,0.459132,0.684235,1.725328,0.072557,-0.880402,0.733153,0
1.671964,0.376302,0.616558,1.539286,0.268974,-0.787453,0.726898,0
0.921547,0.297089,-0.239881,0.274291,1.1524,0.918468,0.746877,0
1.609354,0.708316,0.816767,1.743206,0.787249,0.06105,0.4388,0
1.184038,0.464784,-0.148798,0.0218,1.163125,1.176751,0.448147,0
1.464724,0.33911,0.359783,0.87007,1.001343,0.198289,0.963552,0
1.385136,0.025199,0.303164,1.009681,0.559734,-0.490776,0.904323,0
1.464796,0.725837,0.695827,1.745265,0.715555,-0.014576,0.620826,0
0.826006,-0.241165,-0.331212,-0.526839,0.525381,-0.167815,1.052175,0
1.427914,0.056111,0.638766,0.841042,0.420429,-0.070669,0.693625,0
1.763918,1.004705,-0.792319,0.292353,1.184295,1.661916,0.919938,0
1.72313,0.031272,0.542885,0.889242,0.564184,0.309917,0.386646,1
1.722049,0.467068,0.752733,0.967284,0.703755,-0.008988,0.876675,0
1.939727,0.963117,0.818244,1.634388,0.695276,-0.452657,1.073937,1
1.120243,-0.202117,-0.008866,-0.681414,0.100667,-0.42593,0.986202,0
2.348417,1.132226,-0.881191,-0.335539,1.195097,1.972932,0.203165,0
1.556203,0.218863,0.688899,1.120473,0.942889,-0.169039,1.069057,0
1.693847,0.507414,0.54444,1.386745,0.81845,-0.101387,1.066519,1
1.407233,0.329823,-0.498017,-0.859047,0.721712,0.199726,1.013638,0
0.458454,0.604652,0.737018,2.015024,0.678426,0.258395,0.24944,0
1.975459,0.288071,-0.674618,-1.125435,-0.697599,-0.68009,-0.080084,0
1.084577,0.115352,-0.670123,-0.658093,0.725598,0.329101,0.913562,0
1.043577,0.274573,-0.259687,0.219679,0.930162,1.243476,0.514913,0
1.874494,1.062985,-0.896855,0.016286,1.19648,1.598051,0.868549,1
1.861252,0.195402,-0.568228,-0.997389,-0.40598,-0.506298,0.202557,0
1.358301,0.413694,0.075564,0.709544,0.862453,0.143639,0.799372,0
0.988042,-0.254407,0.113894,-0.016172,0.850611,1.146144,0.099677,0
1.299332,-0.108471,0.391133,0.817563,0.612372,0.121598,0.902705,0
0.777562,0.317915,-0.710796,-0.487172,0.826253,0.756842,1.085937,0
1.455577,-0.036479,-0.669896,-0.957369,0.443656,-0.34405,0.799458,0
1.055212,0.582196,-0.992123,-0.534739,1.052716,0.634591,1.106054,0
1.896264,0.501905,0.84341,1.477321,0.645985,-0.162971,0.740754,0
1.032341,-0.389775,0.296528,-0.247919,0.781009,0.469301,0.629494,0
1.892785,0.000281,-0.532181,-1.163401,-0.441984,-0.602686,0.189003,0
2.023872,0.246558,-0.59407,-1.174057,0.229619,-0.149877,0.450144,0
2.227407,0.8187,0.730059,1.486256,0.89488,-0.579036,0.697075,0
0.63233,0.300237,0.01158,-0.062619,1.131649,0.809834,0.899254,0
0.908106,-0.452023,0.013224,-0.534443,0.359048,-0.198018,1.022826,0
2.55399,0.953593,0.876322,1.483968,0.891101,-0.121436,0.515577,0
0.540834,0.628469,0.545225,1.885604,0.585654,-0.24624,0.902342,0
0.625287,-0.434061,0.084159,0.094425,0.794314,0.126574,1.067129,0
1.5558,0.36105,0.077802,0.873247,0.640406,0.356907,0.72759,0
1.338122,0.752503,0.860148,1.774764,0.477303,-0.626251,0.679272,0
1.113121,-0.488767,0.062467,-0.500342,0.521286,0.231347,0.864522,0
1.08199,0.593464,-0.860306,-0.571078,0.978479,1.07428,1.13449,0
1.850551,0.552177,0.743232,1.394346,0.648457,-0.339633,0.792034,0
1.680031,0.372944,0.524875,0.883096,0.884485,0.157958,0.617726,0
0.776097,-0.074107,-0.417357,-0.641417,0.800497,0.531678,1.265149,0
0.763035,0.291278,-0.794305,-0.403524,0.961424,0.791044,0.93571,0
1.628369,0.810922,-0.613453,0.035514,1.107838,1.742994,0.219526,0
1.280059,-0.454827,-0.074409,-0.763129,0.656316,-0.131527,1.132538,0
2.363708,1.12021,-0.890987,-0.206659,1.080591,2.131878,0.137285,0
2.04832,0.983311,-0.750935,-0.189039,0.807262,2.147751,0.237114,0
1.411711,0.269284,0.479356,1.05241,0.890903,0.048745,1.13787,0
1.503269,0.75995,-0.608157,-0.057101,1.035639,1.822127,0.45093,0
1.392655,0.780176,-0.920131,-0.367524,1.112925,1.515022,0.835359,0
1.716914,0.856,-0.998255,-0.524103,0.720885,1.752487,0.809608,0
1.537029,0.907841,0.95651,1.841751,1.004686,0.222514,0.531062,0
1.879372,1.044159,-0.800154,-0.500106,0.729659,1.409297,1.097628,0
1.195967,0.39916,0.039461,0.846213,0.850114,-0.093612,1.094893,0
1.568198,0.416869,0.506373,1.511244,0.539829,-0.379694,0.800799,1
1.062719,-0.321458,-0.220772,-0.559264,0.846633,0.47469,0.771698,0
0.909814,0.607767,-0.829196,-0.233973,1.048203,1.463955,1.104024,0
1.248964,-0.449242,0.200918,0.311582,0.733683,0.714394,0.335563,0
0.775313,0.928325,0.941143,2.178185,0.755797,0.578645,0.295671,0
0.956404,-0.022693,0.563393,0.78208,0.403708,-0.224915,1.095635,0
1.359836,0.655795,-0.445182,-0.022751,1.050084,1.647357,0.10944,0
1.432268,0.51299,-0.770307,-0.605635,1.136689,1.124424,0.766838,0
1.486052,0.241496,0.247732,0.983703,0.869751,-0.086173,1.015637,0
1.834027,0.671319,0.810065,1.208872,0.94005,-0.122683,1.069512,1
1.517431,0.413384,0.508264,1.51162,0.208869,-0.915895,1.044261,0
1.542869,0.120342,-0.460111,-1.010869,0.540869,-0.070929,0.75444,0
0.690281,0.73263,0.844188,2.043384,0.784419,0.055329,0.414838,1
1.420039,-0.481126,-0.113981,-0.738798,-0.394252,-0.516285,0.728305,0
2.291913,1.123198,-0.920241,-0.472469,1.095277,1.74967,0.487569,0
1.490969,0.401357,0.071483,0.879681,0.85285,0.026091,0.851275,0
1.195309,0.196556,0.297108,0.293053,0.944672,1.184797,0.14028,1
1.27671,0.577761,-0.805334,-0.065845,1.094896,1.696779,0.465193,0
0.386589,-0.243763,-0.139165,-0.058083,1.013091,0.584538,1.165322,0
1.389784,0.126684,0.781219,0.860497,0.587146,-0.45944,0.752206,0
0.910572,0.090427,-0.241075,-0.17702,0.808894,0.742253,0.627004,0
1.172227,0.165779,0.177648,0.361715,0.800236,1.036876,0.227198,0
0.638535,0.177657,-0.334666,-0.173372,0.739673,0.680951,0.941421,0
2.92927,1.304449,-0.946143,0.498869,0.980566,1.822543,0.418557,0
1.927484,0.301714,0.795175,1.311308,-0.260544,-0.981282,0.687679,0
2.430535,0.724629,0.7766,1.270333,0.91927,0.202692,0.386158,0
2.448301,0.919738,0.914908,1.479067,0.844156,-0.278523,0.620215,0
1.121022,0.627752,-0.681999,-0.231033,1.051745,1.304385,0.89659,0
1.576836,0.808288,-0.943701,-0.464948,1.09277,1.151725,0.765407,0
0.825669,-0.45055,0.06689,0.039054,0.599612,0.462407,0.909995,0
1.556892,0.429513,0.01806,0.659016,0.947112,0.850628,0.537825,1
0.971153,-0.344005,-0.034339,-0.239054,0.571699,0.33061,0.724152,0
1.032543,0.411943,-0.679924,-0.740752,0.798744,0.779236,1.124887,0
1.032444,0.662822,-0.692573,-0.229323,1.125706,1.11199,1.056586,0
1.557578,0.774898,-0.762176,-0.539901,0.934471,1.269589,0.8853,0
1.411441,-0.115526,0.481034,0.988215,-0.21038,-0.877934,0.998132,1
1.460541,0.504108,0.744886,1.604143,0.624979,-0.15853,0.898296,0
1.367693,-0.181369,0.46285,1.113809,0.132595,-0.819962,1.143817,0
0.576376,0.756068,0.882557,2.16402,0.920964,0.262738,0.114307,0
0.681307,0.313387,-0.788745,-0.50978,0.736944,0.569538,1.216505,0
0.583326,0.475527,0.711118,1.760061,0.809153,-0.393088,1.180981,1
1.827866,0.895045,-0.710908,-0.070845,0.929536,2.189779,-0.159111,0
0.898676,-0.19608,-0.398347,-0.612649,1.029203,0.445602,1.041636,0
1.259484,0.477862,0.308172,1.536165,0.677504,-0.390807,1.284873,1
2.328511,0.704833,0.745703,1.320401,0.97416,0.172848,0.551938,1
1.411973,-0.031526,0.509106,1.102146,0.148909,-0.893612,1.024069,0
1.281753,0.325347,-0.275742,-0.583519,0.757967,1.033043,0.732708,0
1.125298,-0.400658,-0.012164,-0.41563,0.246454,-0.164071,0.709749,0
1.86286,0.882973,-0.679054,0.132172,0.967217,2.1414,-0.184397,0
0.762136,0.174948,-0.48123,-0.313955,1.098183,0.836352,0.770184,0
1.886599,0.656988,0.944467,1.173821,0.824353,-0.483582,1.037462,1
0.862046,-0.1176,0.387117,0.407965,0.65065,0.418123,0.927623,0
0.918283,-0.189325,0.173489,0.588031,0.498625,0.077657,0.945458,0
0.888059,-0.090798,0.074814,-0.253308,0.657086,0.809778,0.48508,0
2.020887,1.014079,-0.933206,-0.450827,0.726629,1.243692,0.786366,0
1.441425,0.579949,-0.790786,-0.829522,0.695223,0.951942,0.992513,0
1.192141,0.474002,0.05489,0.526235,1.058878,0.493308,0.780629,0
1.062665,-0.373376,0.328584,0.619039,0.025503,-0.34849,1.017425,0
0.895763,-0.221348,-0.364902,-0.448907,0.779143,0.214099,0.913175,0
1.742082,0.462115,0.872975,1.104629,0.542122,-0.29343,1.044045,1
1.750247,0.71135,0.998098,1.709814,0.959641,-0.056454,0.345047,0
1.122447,0.380599,0.919223,1.643041,0.013129,-1.008015,0.914066,0
0.574316,0.83414,0.600109,2.038421,1.141272,0.342323,0.861187,0
0.437579,0.686503,0.89935,2.002191,0.878002,0.013771,0.658144,0
0.799633,0.025679,-0.205059,-0.646739,0.648561,-0.020069,1.192244,0
0.997212,-0.083089,-0.122166,-0.488262,0.943449,0.848716,0.809874,0
1.19628,0.252337,-0.405314,-0.931866,1.038486,0.156475,1.256292,0
1.097242,0.131509,0.343874,0.907909,0.93807,-0.294287,1.176589,0
1.952173,-0.457377,-0.085985,-0.966168,-0.920403,-1.255983,0.113825,0
1.305841,0.348358,0.253024,0.878509,1.117855,0.253562,1.166165,0
1.964546,-0.397741,-0.302971,-0.922482,-0.717003,-0.957732,0.068437,0
3.106682,1.389307,0.946024,1.649444,0.910753,0.162143,0.721977,1
1.867968,0.394448,0.540031,1.095394,0.965383,0.096655,0.58528,0
0.901497,-0.259946,0.026823,-0.372746,0.687209,0.040249,0.924227,0
1.720421,0.816264,0.855335,1.543213,0.874654,-0.623266,1.267582,1
0.80666,0.222307,-0.456266,-0.174286,0.740218,1.001388,0.81871,0
1.399727,0.332974,0.795988,0.8711,0.739381,0.185694,0.838774,1
2.449022,0.767349,0.536723,1.263587,0.694493,0.371722,0.481922,0
1.450818,0.543765,0.585442,1.445618,0.562152,-0.870406,1.251368,0
0.937771,-0.327166,-0.113685,-0.638438,0.385163,-0.098603,1.189109,0
1.611261,0.11957,0.341779,1.052262,0.26902,-0.585459,0.787909,0
0.908338,0.017082,-0.24683,-0.58816,0.926579,0.806116,0.918434,0
1.134424,0.581107,-0.652862,-0.057585,0.99977,1.626012,0.540134,0
0.722318,0.898513,0.731537,2.086229,0.667289,0.024292,0.519551,0
1.96393,0.947201,-0.852189,-0.29331,1.169855,1.671371,0.394732,0
1.912519,-0.20072,-0.506772,-0.981144,-0.950389,-0.832026,-0.067932,1
1.035213,-0.241709,0.180485,-0.168644,0.433587,0.713201,0.44345,0
1.993867,1.074593,-0.83942,-0.146808,0.845464,1.575558,0.592352,1
2.069768,0.513559,0.646952,1.301627,0.888143,0.130977,0.738339,0
1.223703,1.066131,0.906108,2.287754,0.848992,0.931865,-0.242704,1
0.90699,0.220487,-0.696414,-0.583439,1.027469,0.979244,0.91684,0
1.380231,0.154096,-0.470593,-0.970053,0.597733,-0.148456,1.094708,0
1.303223,0.225125,0.624059,0.76369,0.423351,-0.217691,0.890262,0
1.036041,-0.083133,0.001437,-0.525466,0.887351,0.335755,0.838404,0
1.723835,0.503903,0.573762,1.342866,0.918467,0.041594,1.091054,0
0.897003,-0.007072,-0.141731,-0.066214,0.864255,1.277547,0.277134,0
1.581856,-0.080152,-0.515727,-0.901478,-0.297655,-0.416213,0.429641,0
1.657421,0.176905,0.481454,1.446115,-0.562267,-1.275457,0.591457,0
1.524333,0.816539,-0.757198,-0.15054,1.059701,1.750575,0.587242,0
1.667617,0.827882,0.795415,1.570997,0.625288,-0.684519,1.126939,0
1.160511,0.556678,0.529348,1.671812,0.717075,-0.526685,1.055176,0
1.230207,0.571991,-0.75863,-0.633126,1.129216,0.561742,0.93581,0
1.653588,-0.013222,0.357544,1.007445,-0.4497,-0.86187,0.591246,0
1.587986,0.130607,-0.435222,-0.784184,-0.04183,-0.31686,0.44815,0
1.521405,0.123645,0.346476,0.99863,0.22073,-0.736444,0.908801,0
1.955217,1.06955,0.90512,1.670497,0.946037,-0.496952,0.991004,1
1.603191,0.25097,-0.581058,-0.880977,0.098403,-0.281509,0.396024,0
1.96946,1.166579,-0.965222,0.478453,1.051043,1.040603,1.278452,0
1.517494,0.027049,0.389075,1.2164,0.544945,-0.69213,1.081179,0
1.239029,0.077017,0.61896,1.512425,-0.175326,-1.25694,0.964463,0
1.558591,-0.124174,-0.532887,-0.894213,0.423785,-0.23803,0.69416,0
0.871117,-0.164974,0.034903,0.214878,0.735418,1.154784,0.456524,0
0.720479,-0.188536,-0.033182,0.057868,0.695226,0.325839,0.714245,0
0.860382,0.068273,-0.039163,0.053123,1.070458,0.822036,0.517132,0
0.741389,0.514439,0.617797,1.830224,0.805433,-0.576092,0.925958,0
1.85233,0.599286,0.484628,1.143031,0.728365,-0.154606,0.989232,0
1.231611,0.505363,-0.37951,-0.550101,1.053445,0.609136,0.766491,0
0.976889,0.156041,0.56935,0.853276,0.874605,-0.171461,1.213678,0
2.17224,0.413026,0.888317,1.301318,0.432995,0.036315,0.349937,0
1.639758,-0.007067,-0.246021,-0.967097,-0.29476,-0.792868,0.623486,0
1.581291,-0.406559,-0.153775,-0.90067,-0.080606,-0.239671,0.801468,0
1.50178,0.653509,-0.623693,-0.124283,0.873771,1.749639,0.230149,0
1.265143,0.46435,-0.458182,0.097934,1.149617,1.576315,0.307769,0
0.982605,-0.275526,0.235712,0.07936,0.62421,1.172351,0.384501,0
0.828526,0.111255,-0.660018,-0.632508,1.027227,0.114392,1.035226,0
1.676047,0.476452,0.388838,0.790313,0.870975,0.372355,0.66548,0
1.677775,0.933828,-0.954793,-0.277806,0.722612,1.87163,0.676626,0
1.11141,0.481124,0.008185,0.007366,1.104266,1.726024,-0.293288,0
1.637445,0.253875,0.648204,1.419456,0.440319,-0.778701,0.87982,0
1.26864,0.146323,-0.729009,-0.701389,0.444011,-0.165559,0.653877,0
2.26481,1.077189,-0.916621,-0.213461,0.897209,2.172725,0.064871,0
0.899128,-0.212921,0.00149,0.244479,0.695907,0.348191,0.77799,0
1.666369,0.073083,-0.516326,-1.237275,0.492685,-0.415659,0.851335,0
1.64575,-0.005101,-0.645035,-0.813389,-0.096606,-0.438837,0.249761,0
0.463383,0.878834,0.659306,2.067179,0.913116,-0.201452,0.895318,0
2.646088,1.249293,-0.867556,0.3445,1.118396,1.976519,0.424484,0
0.759006,-0.129709,-0.248348,-0.292979,0.90674,0.841353,0.964865,0
1.362115,0.417654,0.517071,0.813556,0.649827,0.110043,1.009441,1
1.063542,0.294035,-0.137572,0.075472,0.953521,0.930365,0.45554,0
1.022926,0.034346,0.056685,0.21747,0.832191,1.276867,0.101893,0
0.608279,-0.104524,0.102571,-0.395257,0.786798,0.247659,1.050362,0
1.45189,-0.285088,-0.028095,-0.835626,0.022468,-0.457308,0.660214,0
0.690417,-0.178558,-0.222731,-0.36805,0.683293,0.737986,1.058242,0
2.250895,0.599576,0.930836,1.167819,0.536107,0.302435,0.204089,0
0.905014,-0.285974,-0.121501,-0.419746,0.541283,0.306178,0.93736,0
1.729711,0.374209,0.93131,1.221819,0.563458,-0.346138,0.926309,1
1.368523,0.500491,-0.678944,-0.897629,0.776749,0.728634,1.182989,0
0.652891,0.781129,0.843256,2.035351,0.606773,-0.215726,0.563558,1
1.576423,0.344304,0.446175,1.523977,0.667775,-0.418016,0.739896,0
0.668181,0.77659,0.606733,1.958315,0.723081,0.335962,0.738944,0
0.916958,-0.074083,0.082317,0.302529,0.733048,0.471461,0.573807,0
0.787979,0.087445,-0.026243,0.405032,1.102699,0.703945,0.871893,1
1.474398,0.770952,-0.640189,-0.378203,1.090486,1.655347,0.703251,0
1.49333,0.687464,-0.954718,-0.590432,0.751786,0.612292,0.77442,0
1.03628,-0.078661,0.547482,0.336706,0.652359,1.164177,-0.159033,0
2.761705,1.123675,0.955229,1.420344,0.972788,-0.30802,0.978344,1
1.710286,0.528186,0.628832,1.352772,0.601961,-0.676471,1.138138,0
